component_name,component_group_name,meta_value,ID_0_rep_1,ID_0_rep_2,ID_10_rep_1,ID_10_rep_2,ID_12_rep_1,ID_12_rep_2,ID_14_rep_1,ID_14_rep_2,ID_16_rep_1,ID_16_rep_2,ID_18_rep_1,ID_18_rep_2,ID_20_rep_1,ID_20_rep_2,ID_22_rep_1,ID_22_rep_2,ID_24_rep_1,ID_24_rep_2,ID_26_rep_1,ID_26_rep_2,ID_28_rep_1,ID_28_rep_2,ID_2_rep_1,ID_2_rep_2,ID_30_rep_1,ID_30_rep_2,ID_32_rep_1,ID_32_rep_2,ID_34_rep_1,ID_34_rep_2,ID_36_rep_1,ID_36_rep_2,ID_38_rep_1,ID_38_rep_2,ID_40_rep_1,ID_40_rep_2,ID_42_rep_1,ID_42_rep_2,ID_44_rep_1,ID_44_rep_2,ID_46_rep_1,ID_46_rep_2,ID_48_rep_1,ID_48_rep_2,ID_4_rep_1,ID_4_rep_2,ID_50_rep_1,ID_50_rep_2,ID_6_rep_1,ID_6_rep_2,ID_8_rep_1,ID_8_rep_2
Asp_419,Asp_418,absolute_difference,0.001891,0.000824,0.161505,0.160927,0.161523,0.16017,0.163644,0.164739,0.16198,0.157568,0.162968,0.162342,0.158865,0.158406,0.166027,0.164643,0.162424,0.161635,0.162251,0.161619,0.1603,0.161242,0.155288,0.155966,0.160279,0.162078,0.161065,0.166312,0.14514,0.150307,0.162451,0.163365,0.160509,0.159904,0.160746,0.159364,0.162061,0.160433,0.15938,0.164025,0.162632,0.161841,0.162507,0.160133,0.142416,0.132914,0.163394,0.161213,0.162019,0.158258,0.158483,0.161656
Asp_419,Asp_418,peak_apex_int,0.228441,0.227374,0.388054,0.387477,0.388073,0.38672,0.390194,0.391289,0.38853,0.384117,0.389517,0.388892,0.385415,0.384956,0.392577,0.391193,0.388974,0.388184,0.388801,0.388169,0.38685,0.387792,0.381838,0.382516,0.386829,0.388628,0.387614,0.392862,0.37169,0.376857,0.389001,0.389915,0.387059,0.386454,0.387296,0.385914,0.388611,0.386983,0.38593,0.390575,0.389182,0.388391,0.389056,0.386683,0.368966,0.359463,0.389944,0.387763,0.388569,0.384808,0.385033,0.388206
Asp_420,Asp_418,RT,727.907349,727.857178,727.875305,727.79303,727.809692,727.787964,727.707886,727.69397,727.78833,727.788452,727.83783,727.812378,727.85907,727.867676,727.753113,727.821106,727.834717,727.800293,727.759827,727.824036,727.850891,727.78186,727.849731,727.818298,727.864929,727.840637,727.871277,727.794312,727.696716,727.664551,727.901367,727.74115,727.755066,727.794678,727.772217,727.786987,727.819336,727.784607,727.759705,727.821594,727.840759,727.759949,727.801453,727.767029,727.645813,727.78833,727.780334,727.808533,727.897644,727.856384,727.848694,727.852844
Asp_420,Asp_418,absolute_difference,0.001349,0.001437,0.102204,0.103724,0.101505,0.101733,0.106613,0.102784,0.101166,0.101683,0.102574,0.100897,0.09892,0.101117,0.096688,0.099776,0.099682,0.102186,0.100372,0.09833,0.10065,0.100754,0.100914,0.10089,0.104679,0.104332,0.099419,0.101828,0.119336,0.118477,0.100228,0.101679,0.100255,0.101336,0.102548,0.101151,0.10226,0.102513,0.102699,0.100365,0.099957,0.101403,0.099626,0.102041,0.08422,0.082133,0.099343,0.100775,0.100996,0.101544,0.100861,0.10169
Asp_420,Asp_418,peak_apex_int,0.105236,0.105148,0.208788,0.210309,0.20809,0.208317,0.213198,0.209369,0.20775,0.208268,0.209159,0.207482,0.205505,0.207701,0.203273,0.20636,0.206267,0.208771,0.206957,0.204915,0.207234,0.207339,0.207499,0.207475,0.211264,0.210917,0.206004,0.208413,0.225921,0.225062,0.206812,0.208264,0.20684,0.207921,0.209132,0.207736,0.208845,0.209098,0.209284,0.20695,0.206542,0.207987,0.20621,0.208626,0.190805,0.188718,0.205927,0.20736,0.207581,0.208129,0.207446,0.208275
Asp_421,Asp_418,RT,727.907349,727.857178,727.875305,727.79303,727.809692,727.787964,727.707886,727.69397,727.78833,727.788452,727.83783,727.812378,727.85907,727.867676,727.753113,727.821106,727.834717,727.800293,727.759827,727.824036,727.850891,727.78186,727.849731,727.818298,727.864929,727.840637,727.871277,727.794312,727.696716,727.664551,727.901367,727.74115,727.755066,727.794678,727.772217,727.786987,727.819336,727.784607,727.759705,727.821594,727.840759,727.759949,727.801453,727.767029,727.645813,727.78833,727.780334,727.808533,727.897644,727.856384,727.848694,727.852844
Asp_421,Asp_418,absolute_difference,0.000531,0.000726,0.05609,0.055803,0.055769,0.056191,0.056812,0.059313,0.053106,0.055273,0.05311,0.054133,0.053959,0.054637,0.053605,0.054821,0.054935,0.054213,0.054471,0.053766,0.053031,0.053297,0.057721,0.057406,0.056441,0.05652,0.056306,0.053925,0.0603,0.065109,0.053642,0.054127,0.054692,0.053043,0.056803,0.055314,0.056356,0.056274,0.054056,0.054506,0.054116,0.055156,0.054357,0.054772,0.058973,0.054688,0.053471,0.054239,0.054116,0.054813,0.054608,0.053317
Asp_421,Asp_418,peak_apex_int,0.024704,0.02451,0.081325,0.081039,0.081004,0.081427,0.082048,0.084548,0.078341,0.080508,0.078346,0.079368,0.079195,0.079872,0.07884,0.080056,0.080171,0.079449,0.079707,0.079001,0.078266,0.078532,0.082957,0.082642,0.081676,0.081755,0.081542,0.079161,0.085535,0.090344,0.078877,0.079362,0.079927,0.078278,0.082038,0.080549,0.081592,0.081509,0.079292,0.079742,0.079351,0.080392,0.079592,0.080007,0.084208,0.079923,0.078706,0.079474,0.079352,0.080049,0.079844,0.078552
Asp_422,Asp_418,RT,727.907349,727.857178,727.875305,727.79303,727.809692,727.787964,727.707886,727.69397,727.78833,727.788452,727.83783,727.812378,727.85907,727.867676,727.753113,727.821106,727.834717,727.800293,727.759827,727.824036,727.850891,727.78186,727.849731,727.818298,727.864929,727.840637,727.871277,727.794312,727.696716,727.664551,727.901367,727.74115,727.755066,727.794678,727.772217,727.786987,727.819336,727.784607,727.759705,727.821594,727.840759,727.759949,727.801453,727.767029,727.645813,727.78833,727.780334,727.808533,727.897644,727.856384,727.848694,727.852844
Asp_422,Asp_418,absolute_difference,0.000163,0.000236,0.018048,0.017658,0.017909,0.017912,0.02009,0.018834,0.01743,0.018716,0.017718,0.017957,0.01783,0.017985,0.017466,0.017049,0.01808,0.017793,0.018055,0.017492,0.017479,0.017643,0.016643,0.018729,0.018711,0.018155,0.017689,0.017319,0.024848,0.024398,0.017459,0.018178,0.017349,0.017449,0.018448,0.01755,0.018049,0.017139,0.017305,0.016921,0.017165,0.016932,0.017062,0.016845,0.019401,0.021621,0.017431,0.017085,0.01732,0.017386,0.017634,0.017846
Asp_422,Asp_418,peak_apex_int,0.005871,0.005798,0.024081,0.023692,0.023943,0.023945,0.026124,0.024867,0.023464,0.024749,0.023751,0.02399,0.023863,0.024018,0.023499,0.023083,0.024113,0.023826,0.024088,0.023525,0.023512,0.023677,0.022676,0.024763,0.024744,0.024188,0.023723,0.023353,0.030881,0.030431,0.023493,0.024211,0.023382,0.023483,0.024481,0.023583,0.024083,0.023173,0.023338,0.022955,0.023199,0.022965,0.023096,0.022879,0.025435,0.027654,0.023464,0.023118,0.023353,0.02342,0.023667,0.02388
Glu_330,Glu_330,RT,816.951721,816.861267,816.752197,816.829346,816.790161,816.763306,816.620972,816.69281,816.77533,816.664673,816.835388,816.750732,816.788513,816.755066,816.743835,816.711914,816.797485,816.702576,816.700134,816.768799,816.786865,816.702576,816.809021,816.756775,816.765503,816.797607,816.761353,816.72113,816.544128,816.58252,816.78717,816.686951,816.787231,816.699219,816.742065,816.746521,816.735168,816.810059,816.662781,816.744324,816.775452,816.718872,816.748901,816.792419,816.575745,816.603577,816.765137,816.720886,816.825562,816.770325,816.836548,816.785217
Glu_330,Glu_330,absolute_difference,0.004445,0.004575,0.454599,0.452377,0.449321,0.451093,0.448897,0.449327,0.440079,0.447396,0.449705,0.449016,0.449126,0.449366,0.444648,0.446201,0.452705,0.452438,0.443902,0.443974,0.440399,0.438675,0.431624,0.438766,0.452082,0.452763,0.448024,0.447249,0.459657,0.460836,0.449478,0.449341,0.442293,0.444185,0.449583,0.449408,0.44774,0.448724,0.449585,0.445614,0.443527,0.443519,0.452384,0.446578,0.373997,0.37248,0.450472,0.450338,0.444721,0.444733,0.445524,0.44609
Glu_330,Glu_330,peak_apex_int,0.702847,0.702718,0.252694,0.254916,0.257972,0.2562,0.258396,0.257966,0.267213,0.259897,0.257588,0.258277,0.258167,0.257927,0.262645,0.261092,0.254588,0.254854,0.263391,0.263318,0.266894,0.268618,0.275669,0.268527,0.255211,0.25453,0.259269,0.260043,0.247635,0.246457,0.257815,0.257952,0.265,0.263108,0.257709,0.257885,0.259552,0.258569,0.257708,0.261678,0.263765,0.263774,0.254909,0.260715,0.333296,0.334813,0.256821,0.256954,0.262571,0.26256,0.261769,0.261203
Glu_331,Glu_330,RT,816.951721,816.861267,816.752197,816.829346,816.790161,816.763306,816.620972,816.69281,816.77533,816.664673,816.835388,816.750732,816.788513,816.755066,816.743835,816.711914,816.797485,816.702576,816.700134,816.768799,816.786865,816.702576,816.809021,816.756775,816.765503,816.797607,816.761353,816.72113,816.544128,816.58252,816.78717,816.686951,816.787231,816.699219,816.742065,816.746521,816.735168,816.810059,816.662781,816.744324,816.775452,816.718872,816.748901,816.792419,816.575745,816.603577,816.765137,816.720886,816.825562,816.770325,816.836548,816.785217
Glu_331,Glu_330,absolute_difference,0.002384,0.003243,0.200234,0.202164,0.199766,0.201953,0.197425,0.19504,0.197415,0.199916,0.203288,0.202012,0.203356,0.200991,0.201527,0.202443,0.205039,0.204061,0.199749,0.202324,0.20132,0.199844,0.187678,0.196137,0.19893,0.203467,0.200958,0.202245,0.197131,0.204758,0.204018,0.202698,0.198353,0.199573,0.20079,0.200906,0.202317,0.202738,0.204707,0.202374,0.201294,0.201683,0.204643,0.201144,0.170781,0.1724,0.201846,0.201258,0.199373,0.201323,0.199289,0.201982
Glu_331,Glu_330,peak_apex_int,0.202504,0.203363,0.400354,0.402284,0.399886,0.402073,0.397545,0.39516,0.397535,0.400036,0.403408,0.402132,0.403476,0.401111,0.401647,0.402563,0.405159,0.404181,0.399869,0.402444,0.40144,0.399964,0.387798,0.396257,0.39905,0.403587,0.401078,0.402365,0.397251,0.404878,0.404138,0.402818,0.398473,0.399693,0.40091,0.401026,0.402437,0.402858,0.404827,0.402494,0.401414,0.401803,0.404763,0.401264,0.370901,0.37252,0.401966,0.401378,0.399493,0.401443,0.399409,0.402102
Glu_332,Glu_330,RT,816.951721,816.861267,816.752197,816.829346,816.790161,816.763306,816.620972,816.69281,816.77533,816.664673,816.835388,816.750732,816.788513,816.755066,816.743835,816.711914,816.797485,816.702576,816.700134,816.768799,816.786865,816.702576,816.809021,816.756775,816.765503,816.797607,816.761353,816.72113,816.544128,816.58252,816.78717,816.686951,816.787231,816.699219,816.742065,816.746521,816.735168,816.810059,816.662781,816.744324,816.775452,816.718872,816.748901,816.792419,816.575745,816.603577,816.765137,816.720886,816.825562,816.770325,816.836548,816.785217
Glu_332,Glu_330,absolute_difference,0.00116,0.000814,0.167602,0.164314,0.164729,0.1634,0.164938,0.166686,0.158309,0.164982,0.163636,0.162939,0.161228,0.163512,0.16091,0.162234,0.161999,0.163084,0.159894,0.159718,0.157209,0.157147,0.15959,0.16172,0.166247,0.163008,0.1617,0.161599,0.170468,0.164245,0.162164,0.162247,0.161779,0.161757,0.164058,0.163761,0.161765,0.162065,0.162214,0.160487,0.160078,0.159307,0.162418,0.161012,0.132857,0.127782,0.162121,0.163342,0.161684,0.158997,0.162748,0.161112
Glu_332,Glu_330,peak_apex_int,0.077453,0.077108,0.243896,0.240608,0.241022,0.239694,0.241232,0.242979,0.234602,0.241275,0.239929,0.239233,0.237522,0.239806,0.237203,0.238528,0.238292,0.239377,0.236187,0.236011,0.233502,0.233441,0.235883,0.238013,0.24254,0.239301,0.237994,0.237893,0.246761,0.240539,0.238457,0.23854,0.238073,0.23805,0.240351,0.240055,0.238058,0.238359,0.238507,0.236781,0.236372,0.2356,0.238711,0.237305,0.20915,0.204076,0.238414,0.239635,0.237977,0.235291,0.239042,0.237405
Glu_333,Glu_330,RT,816.951721,816.861267,816.752197,816.829346,816.790161,816.763306,816.620972,816.69281,816.77533,816.664673,816.835388,816.750732,816.788513,816.755066,816.743835,816.711914,816.797485,816.702576,816.700134,816.768799,816.786865,816.702576,816.809021,816.756775,816.765503,816.797607,816.761353,816.72113,816.544128,816.58252,816.78717,816.686951,816.787231,816.699219,816.742065,816.746521,816.735168,816.810059,816.662781,816.744324,816.775452,816.718872,816.748901,816.792419,816.575745,816.603577,816.765137,816.720886,816.825562,816.770325,816.836548,816.785217
Glu_333,Glu_330,absolute_difference,0.000543,0.000318,0.066987,0.066229,0.065838,0.066604,0.065734,0.067462,0.065348,0.063524,0.064157,0.065178,0.065401,0.065898,0.063448,0.062696,0.066136,0.065614,0.064976,0.063743,0.063486,0.06317,0.065558,0.063321,0.067308,0.067021,0.066149,0.065112,0.068479,0.070122,0.064237,0.064847,0.06282,0.06446,0.0656,0.065749,0.064717,0.064866,0.064358,0.063949,0.063464,0.063596,0.066334,0.065327,0.048947,0.056283,0.066503,0.066394,0.064736,0.06537,0.064394,0.064137
Glu_333,Glu_330,peak_apex_int,0.014446,0.01422,0.08089,0.080131,0.07974,0.080507,0.079637,0.081365,0.079251,0.077427,0.07806,0.07908,0.079304,0.079801,0.077351,0.076599,0.080039,0.079517,0.078879,0.077646,0.077389,0.077073,0.07946,0.077223,0.081211,0.080923,0.080052,0.079015,0.082381,0.084025,0.07814,0.07875,0.076723,0.078363,0.079503,0.079652,0.078619,0.078769,0.078261,0.077852,0.077366,0.077498,0.080237,0.07923,0.062849,0.070185,0.080405,0.080297,0.078639,0.079272,0.078297,0.078039
Glu_334,Glu_330,RT,816.951721,816.861267,816.752197,816.829346,816.790161,816.763306,816.620972,816.69281,816.77533,816.664673,816.835388,816.750732,816.788513,816.755066,816.743835,816.711914,816.797485,816.702576,816.700134,816.768799,816.786865,816.702576,816.809021,816.756775,816.765503,816.797607,816.761353,816.72113,816.544128,816.58252,816.78717,816.686951,816.787231,816.699219,816.742065,816.746521,816.735168,816.810059,816.662781,816.744324,816.775452,816.718872,816.748901,816.792419,816.575745,816.603577,816.765137,816.720886,816.825562,816.770325,816.836548,816.785217
Glu_334,Glu_330,absolute_difference,0.000359,0.000199,0.019775,0.01967,0.018988,0.019135,0.0208,0.02014,0.019007,0.018974,0.018623,0.018887,0.01914,0.018964,0.018763,0.018828,0.019531,0.01968,0.019283,0.01819,0.018384,0.018513,0.018799,0.017588,0.019596,0.019268,0.019216,0.018293,0.02358,0.021711,0.019059,0.019548,0.01934,0.018394,0.019135,0.018992,0.018942,0.019055,0.018305,0.018804,0.018692,0.018933,0.018989,0.019095,0.021412,0.016014,0.020003,0.019344,0.018928,0.019043,0.019092,0.01886
Glu_334,Glu_330,peak_apex_int,0.00275,0.00259,0.022166,0.022062,0.021379,0.021526,0.023191,0.022531,0.021399,0.021365,0.021015,0.021278,0.021531,0.021355,0.021154,0.021219,0.021922,0.022071,0.021674,0.020581,0.020775,0.020904,0.02119,0.01998,0.021987,0.021659,0.021608,0.020684,0.025971,0.024102,0.02145,0.02194,0.021731,0.020786,0.021526,0.021383,0.021334,0.021446,0.020697,0.021195,0.021083,0.021324,0.02138,0.021486,0.023803,0.018406,0.022394,0.021735,0.021319,0.021434,0.021483,0.021251
Glu_432,Glu_432,RT,817.034973,816.887939,816.823792,816.931274,816.834839,816.799744,816.685425,816.743286,816.82135,816.715881,816.892822,816.810913,816.856567,816.825317,816.803589,816.807922,816.858459,816.798279,816.745789,816.899963,816.805725,816.818481,816.892456,816.800659,816.760315,816.848145,816.837708,816.779785,816.622742,816.510315,816.807983,816.813965,816.846436,816.776672,816.79071,816.826294,816.818787,816.870667,816.74292,816.8125,816.833435,816.852234,816.815063,816.854065,816.566772,816.718201,816.750793,816.825806,816.890076,816.804688,816.931763,816.877197
Glu_432,Glu_432,absolute_difference,0.001884,0.003903,0.424117,0.424224,0.420105,0.419435,0.425895,0.421646,0.413543,0.416744,0.420992,0.420658,0.423044,0.420882,0.419681,0.422135,0.424151,0.423781,0.4168,0.416305,0.413313,0.409029,0.408537,0.407253,0.421041,0.423802,0.421247,0.419059,0.426091,0.4279,0.422417,0.421696,0.41586,0.417033,0.422741,0.422897,0.423114,0.421927,0.420852,0.420229,0.416534,0.417836,0.420453,0.420268,0.352378,0.353909,0.421404,0.422859,0.420877,0.417956,0.421396,0.422477
Glu_432,Glu_432,peak_apex_int,0.626145,0.624126,0.203912,0.203805,0.207924,0.208594,0.202134,0.206383,0.214486,0.211285,0.207037,0.207371,0.204984,0.207146,0.208348,0.205893,0.203878,0.204247,0.211229,0.211724,0.214715,0.219,0.219492,0.220776,0.206988,0.204226,0.206781,0.20897,0.201938,0.200129,0.205612,0.206333,0.212169,0.210996,0.205288,0.205132,0.204915,0.206101,0.207177,0.2078,0.211495,0.210192,0.207576,0.207761,0.27565,0.27412,0.206625,0.20517,0.207151,0.210072,0.206633,0.205552
Glu_433,Glu_432,RT,817.034973,816.887939,816.823792,816.931274,816.834839,816.799744,816.685425,816.743286,816.82135,816.715881,816.892822,816.810913,816.856567,816.825317,816.803589,816.807922,816.858459,816.798279,816.745789,816.899963,816.805725,816.818481,816.892456,816.800659,816.760315,816.848145,816.837708,816.779785,816.622742,816.510315,816.807983,816.813965,816.846436,816.776672,816.79071,816.826294,816.818787,816.870667,816.74292,816.8125,816.833435,816.852234,816.815063,816.854065,816.566772,816.718201,816.750793,816.825806,816.890076,816.804688,816.931763,816.877197
Glu_433,Glu_432,absolute_difference,0.003689,0.004068,0.128466,0.1301,0.129561,0.127903,0.125777,0.130308,0.126971,0.126021,0.129889,0.13182,0.129452,0.131208,0.13198,0.130762,0.132886,0.133611,0.128444,0.130257,0.131757,0.130018,0.121733,0.124479,0.128991,0.12892,0.128833,0.131161,0.127671,0.123112,0.13084,0.129725,0.1303,0.129791,0.130531,0.132674,0.133358,0.128077,0.131261,0.131363,0.130163,0.131499,0.13135,0.130293,0.098117,0.108897,0.12976,0.12991,0.129732,0.12829,0.130394,0.12805
Glu_433,Glu_432,peak_apex_int,0.234479,0.234858,0.359255,0.36089,0.36035,0.358693,0.356567,0.361098,0.35776,0.35681,0.360678,0.36261,0.360241,0.361998,0.362769,0.361552,0.363675,0.364401,0.359233,0.361047,0.362546,0.360808,0.352522,0.355269,0.35978,0.35971,0.359623,0.36195,0.358461,0.353902,0.36163,0.360515,0.361089,0.360581,0.36132,0.363463,0.364147,0.358867,0.362051,0.362153,0.360953,0.362289,0.362139,0.361082,0.328907,0.339687,0.36055,0.3607,0.360522,0.359079,0.361183,0.35884
Glu_434,Glu_432,RT,817.034973,816.887939,816.823792,816.931274,816.834839,816.799744,816.685425,816.743286,816.82135,816.715881,816.892822,816.810913,816.856567,816.825317,816.803589,816.807922,816.858459,816.798279,816.745789,816.899963,816.805725,816.818481,816.892456,816.800659,816.760315,816.848145,816.837708,816.779785,816.622742,816.510315,816.807983,816.813965,816.846436,816.776672,816.79071,816.826294,816.818787,816.870667,816.74292,816.8125,816.833435,816.852234,816.815063,816.854065,816.566772,816.718201,816.750793,816.825806,816.890076,816.804688,816.931763,816.877197
Glu_434,Glu_432,absolute_difference,0.001382,0.000225,0.159257,0.159276,0.155687,0.157481,0.161845,0.157696,0.15442,0.159105,0.15881,0.155005,0.158659,0.156424,0.155389,0.160321,0.157161,0.157587,0.156232,0.155754,0.152227,0.150734,0.154371,0.15153,0.156791,0.158756,0.157917,0.154786,0.160234,0.165024,0.157918,0.157718,0.154768,0.155393,0.157348,0.1569,0.157594,0.161215,0.155929,0.157814,0.15383,0.155593,0.155108,0.157744,0.134168,0.13421,0.155,0.158241,0.157155,0.154798,0.157738,0.159054
Glu_434,Glu_432,peak_apex_int,0.106408,0.108015,0.267047,0.267066,0.263477,0.265271,0.269635,0.265486,0.26221,0.266895,0.2666,0.262795,0.266449,0.264214,0.263179,0.268111,0.264951,0.265377,0.264022,0.263544,0.260017,0.258524,0.262161,0.25932,0.264581,0.266546,0.265707,0.262576,0.268024,0.272814,0.265708,0.265508,0.262558,0.263183,0.265138,0.26469,0.265384,0.269005,0.263719,0.265604,0.26162,0.263383,0.262898,0.265534,0.241958,0.242,0.26279,0.266031,0.264945,0.262588,0.265528,0.266844
Glu_435,Glu_432,RT,817.034973,816.887939,816.823792,816.931274,816.834839,816.799744,816.685425,816.743286,816.82135,816.715881,816.892822,816.810913,816.856567,816.825317,816.803589,816.807922,816.858459,816.798279,816.745789,816.899963,816.805725,816.818481,816.892456,816.800659,816.760315,816.848145,816.837708,816.779785,816.622742,816.510315,816.807983,816.813965,816.846436,816.776672,816.79071,816.826294,816.818787,816.870667,816.74292,816.8125,816.833435,816.852234,816.815063,816.854065,816.566772,816.718201,816.750793,816.825806,816.890076,816.804688,816.931763,816.877197
Glu_435,Glu_432,absolute_difference,0.000243,0.000377,0.092031,0.091157,0.091433,0.090686,0.091653,0.090054,0.088243,0.089248,0.089766,0.090806,0.091344,0.089951,0.089613,0.088531,0.091665,0.089777,0.089789,0.089009,0.087863,0.087011,0.090617,0.087816,0.091963,0.092549,0.091613,0.090679,0.092181,0.093734,0.090873,0.091358,0.088859,0.08927,0.090805,0.08993,0.08974,0.090389,0.090482,0.089318,0.089892,0.089136,0.091097,0.089435,0.076253,0.074991,0.092702,0.09114,0.091349,0.092209,0.090358,0.092479
Glu_435,Glu_432,peak_apex_int,0.025856,0.025722,0.11813,0.117256,0.117532,0.116784,0.117752,0.116153,0.114342,0.115347,0.115865,0.116905,0.117443,0.11605,0.115711,0.11463,0.117764,0.115876,0.115888,0.115108,0.113962,0.113109,0.116715,0.113915,0.118062,0.118648,0.117712,0.116777,0.11828,0.119833,0.116972,0.117457,0.114958,0.115369,0.116904,0.116029,0.115839,0.116488,0.116581,0.115417,0.115991,0.115235,0.117196,0.115534,0.102352,0.10109,0.118801,0.117239,0.117448,0.118308,0.116457,0.118578
Glu_436,Glu_432,RT,817.034973,816.887939,816.823792,816.931274,816.834839,816.799744,816.685425,816.743286,816.82135,816.715881,816.892822,816.810913,816.856567,816.825317,816.803589,816.807922,816.858459,816.798279,816.745789,816.899963,816.805725,816.818481,816.892456,816.800659,816.760315,816.848145,816.837708,816.779785,816.622742,816.510315,816.807983,816.813965,816.846436,816.776672,816.79071,816.826294,816.818787,816.870667,816.74292,816.8125,816.833435,816.852234,816.815063,816.854065,816.566772,816.718201,816.750793,816.825806,816.890076,816.804688,816.931763,816.877197
